Tiempo (s),Voltaje (V),Temperatura (C),Temperatura (K)
148.60450339317322,-0.005820858,-195.65039750705557,77.4996024929444
150.04294681549072,-0.005822104,-195.72744561005538,77.4225543899446
151.4811806678772,-0.005822721,-195.76562056528996,77.38437943471001
152.9201033115387,-0.005823527,-195.8155112098791,77.33448879012087
154.3579227924347,-0.00582403,-195.84665902401582,77.30334097598416
155.79704880714417,-0.005824271,-195.86158615815225,77.28841384184773
157.23468494415283,-0.005824648,-195.88494136256418,77.2650586374358
158.67395544052124,-0.00582493,-195.90241486175114,77.24758513824884
160.11240553855896,-0.005825035,-195.9089217302602,77.24107826973977
161.55095434188843,-0.005825234,-195.92125495450898,77.228745045491
162.98912906646729,-0.005825035,-195.9089217302602,77.24107826973977
164.4281976222992,-0.005825569,-195.94202034373757,77.20797965626241
165.86657452583313,-0.005825506,-195.93811488231336,77.21188511768662
167.30414533615112,-0.005825579,-195.94264027224756,77.20735972775242
168.74348068237305,-0.005825904,-195.96279003687835,77.18720996312163
170.18122506141663,-0.005825768,-195.95435764235515,77.19564235764483
171.62018013000488,-0.005825559,-195.9414004190636,77.20859958093638
173.05848503112793,-0.00582581,-195.95696168845996,77.19303831154002
174.49622344970703,-0.005825517,-195.93879677730843,77.21120322269155
175.9357500076294,-0.005825464,-195.9355113259196,77.21448867408037
177.37357878684998,-0.005825443,-195.93420957308876,77.21579042691121
178.81232285499573,-0.005825014,-195.9076203227619,77.24237967723809
180.25005078315735,-0.005825108,-195.91344580209227,77.23655419790771
181.68900728225708,-0.005825255,-195.92255653907398,77.227443460926
183.1277871131897,-0.005825265,-195.92317634718893,77.22682365281105
184.56615352630615,-0.005825108,-195.91344580209227,77.23655419790771
186.00400590896606,-0.00582515,-195.91604878528778,77.23395121471219
187.44257855415344,-0.00582492,-195.90179518202046,77.24820481797951
188.88103008270264,-0.005824888,-195.89981223262816,77.25018776737181
190.3201766014099,-0.005825339,-195.92776304638596,77.22223695361401
191.758118391037,-0.005825234,-195.92125495450898,77.228745045491
193.19680833816528,-0.005825244,-195.9218747545741,77.22812524542587
194.63526248931885,-0.005825192,-195.91865183609173,77.23134816390825
196.07411789894104,-0.005824899,-195.90049386705687,77.24950613294311
197.51232838630676,-0.005824805,-195.8946691404817,77.25533085951827
198.9511079788208,-0.005824847,-195.89727163605266,77.25272836394731
200.38964819908142,-0.005824533,-195.8778165191393,77.27218348086069
201.82764506340027,-0.005825035,-195.9089217302602,77.24107826973977
203.26656413078308,-0.005824407,-195.87001075033766,77.27998924966232
204.7050895690918,-0.005824177,-195.85576369204375,77.29423630795623
206.1429102420807,-0.005824177,-195.85576369204375,77.29423630795623
207.5817883014679,-0.005823862,-195.83625470156687,77.3137452984331
209.0213279724121,-0.005824135,-195.85316227394037,77.29683772605961
210.45912146568298,-0.005824208,-195.8576838296616,77.29231617033838
211.89749836921692,-0.005823915,-195.83953690098565,77.31046309901433
213.33603143692017,-0.005823862,-195.83625470156687,77.3137452984331
214.77505731582642,-0.005823768,-195.83043370650978,77.3195662934902
216.21406483650208,-0.005823632,-195.82201243951647,77.3279875604835
217.65283870697021,-0.0058238,-195.83241528390374,77.31758471609623
219.09081888198853,-0.005823161,-195.792853076013,77.35714692398699
220.52988266944885,-0.005822627,-195.75980366936562,77.39019633063435
221.96812796592712,-0.005823632,-195.82201243951647,77.3279875604835
223.4059658050537,-0.005823213,-195.796071952386,77.35392804761398
224.844961643219,-0.00582313,-195.79093417964566,77.35906582035432
226.2839171886444,-0.005823328,-195.8031909882793,77.34680901172067
227.72212934494019,-0.00582336,-195.8051720272955,77.34482797270448
229.16004753112793,-0.005823276,-195.79997188335687,77.3500281166431
230.59875345230103,-0.005822711,-195.76500173053637,77.38499826946361
232.0375862121582,-0.005823161,-195.792853076013,77.35714692398699
233.47631096839905,-0.005823245,-195.79805285074826,77.35194714925171
234.9150722026825,-0.005823402,-195.80777220040738,77.34222779959259
