Tiempo (s),Voltaje (V),Temperatura (C),Temperatura (K)
122.71194577217102,-0.002542219,-68.84961594936513,204.30038405063485
124.1506872177124,-0.002573074,-69.75820579570262,203.39179420429736
125.58929395675659,-0.00260442,-70.68374716256616,202.4662528374338
127.02778553962708,-0.002634981,-71.58856427493279,201.56143572506718
128.46672201156616,-0.002665951,-72.50799916721533,200.64200083278465
129.90538597106934,-0.002697308,-73.44153501949509,199.70846498050489
131.3437957763672,-0.002726634,-74.3170199320414,198.83298006795857
132.78220176696777,-0.002756389,-75.20773357178572,197.94226642821425
134.22024083137512,-0.002785065,-76.06849036469484,197.08150963530514
135.65886545181274,-0.002813962,-76.93824265859433,196.21175734140564
137.0967721939087,-0.002842974,-77.81387793052278,195.3361220694772
138.5352029800415,-0.002872582,-78.71004265189413,194.43995734810585
139.9742453098297,-0.002902913,-79.63079563375774,193.51920436624223
141.412127494812,-0.0029296,-80.44322818012361,192.70677181987637
142.85162782669067,-0.002959397,-81.35292328109415,191.79707671890583
144.2901256084442,-0.002987603,-82.21659796774935,190.93340203225063
145.72829246520996,-0.003014814,-83.05219593087998,190.09780406912
147.16679406166077,-0.003042433,-83.90276122292173,189.24723877707825
148.60509777069092,-0.003069236,-84.73058207415065,188.41941792584933
150.0440378189087,-0.003095965,-85.55849379002709,187.5915062099729
151.48178839683533,-0.003122244,-86.3748161911214,186.77518380887858
152.9210352897644,-0.003146565,-87.1324222860257,186.01757771397428
154.35938429832458,-0.003172918,-87.95564560046523,185.19435439953475
155.79822158813477,-0.003197522,-88.72644296846352,184.42355703153646
157.23652935028076,-0.003223811,-89.55242199424873,183.59757800575125
158.67403411865234,-0.003248823,-90.3406084684745,182.80939153152548
160.1129710674286,-0.003274213,-91.14306494016543,182.00693505983455
161.55130195617676,-0.00329978,-91.95355212271454,181.19644787728544
162.990296125412,-0.003325347,-92.76652094721845,180.38347905278152
164.42904496192932,-0.003350401,-93.56562092475613,179.58437907524385
165.8674349784851,-0.003376555,-94.40242440158875,178.74757559841123
167.30600666999817,-0.003402237,-95.22676837813316,177.92323162186682
168.74432516098022,-0.003429029,-96.08957446909409,177.0604255309059
170.1824004650116,-0.003454209,-96.90314509577681,176.24685490422317
