Tiempo (s),Voltaje (V),Temperatura (C),Temperatura (K)
119.83442425727844,-0.003999443,-115.23536097701555,157.91463902298443
121.27239036560059,-0.004034433,-116.46427550771529,156.6857244922847
122.71137571334839,-0.004070773,-117.74812987508125,155.40187012491873
124.14922022819519,-0.004106674,-119.02416677501753,154.12583322498244
125.58867454528809,-0.004139792,-120.20821157157957,152.9417884284204
127.02644681930542,-0.004171149,-121.33554807467144,151.81445192532854
128.4650595188141,-0.004208463,-122.68514066238257,150.4648593376174
129.90433478355408,-0.004241673,-123.89385398131282,149.25614601868716
131.34233784675598,-0.00427326,-125.05024550178908,148.0997544982109
132.78133058547974,-0.004303309,-126.15656562729316,146.99343437270682
134.21995902061462,-0.004336194,-127.37441304445315,145.77558695554683
135.65838956832886,-0.004367017,-128.52279120321586,144.62720879678412
137.09673690795898,-0.004395411,-129.58670084420277,143.5632991557972
138.53491878509521,-0.004426087,-130.7427519431232,142.40724805687677
139.97385048866272,-0.00445579,-131.8688436884976,141.28115631150237
141.41215896606445,-0.004485242,-132.99208168797486,140.15791831202512
142.8500542640686,-0.004512997,-134.05680429749253,139.09319570250744
144.2891824245453,-0.004540878,-135.13255509514158,138.0174449048584
145.72710371017456,-0.004566236,-136.1164656038067,137.0335343961933
147.16568541526794,-0.004589929,-137.04061068996117,136.1093893100388
148.605073928833,-0.004615789,-138.05472344965676,135.09527655034321
150.0436887741089,-0.004642916,-139.12475951151976,134.02524048848022
151.48209762573242,-0.004670954,-140.2375974423262,132.91240255767377
152.91993308067322,-0.0046985,-141.3378697392952,131.81213026070478
154.35867190361023,-0.004722685,-142.3097174441798,130.84028255582018
155.7976634502411,-0.004746431,-143.26934440495032,129.88065559504966
157.23559141159058,-0.004772176,-144.31596153177387,128.8340384682261
158.6744785308838,-0.004799198,-145.42160650878003,127.72839349121995
160.11378264427185,-0.004828775,-146.6403675550167,126.50963244498328
161.55207753181458,-0.004854646,-147.71396567276582,125.43603432723415
162.99074411392212,-0.004875146,-148.56980702536305,124.58019297463693
164.4294240474701,-0.004896829,-149.48008743532216,123.66991256467782
165.86797165870667,-0.004920072,-150.46175631385177,122.68824368614821
167.30683612823486,-0.004944718,-151.50951144590118,121.6404885540988
168.7451138496399,-0.004971688,-152.66433893652234,120.48566106347764
170.1841516494751,-0.004998825,-153.83529706197334,119.31470293802664
171.6229054927826,-0.005028046,-155.1065660088335,118.04343399116647
173.06098198890686,-0.00505977,-156.4993337530713,116.65066624692867
174.49914479255676,-0.005098487,-158.2175872994828,114.93241270051718
175.9384253025055,-0.005155777,-160.79928987163242,112.35071012836755
177.37721228599548,-0.005346944,-169.79548002320723,103.35451997679274
178.81577610969543,-0.005621712,-184.0270527215432,89.12294727845676
180.25427436828613,-0.005741434,-190.85654486985743,82.29345513014255
