Tiempo (s),Voltaje (V),Temperatura (C),Temperatura (K)
79.68525958061218,-0.0047852,-144.8479369450927,128.30206305490728
81.10439419746399,-0.0048343,-146.8690463799494,126.28095362005058
82.52005958557129,-0.0048802,-148.78151233997593,124.36848766002404
83.93413186073303,-0.0049209,-150.49684129560296,122.65315870439701
85.34296131134033,-0.0049617,-152.23563979090602,120.91436020909396
86.76804876327515,-0.0049982,-153.8082250462868,119.34177495371318
88.18170309066772,-0.0050337,-155.35381787697838,117.7961821230216
89.59040808677673,-0.005064,-156.6860584199039,116.46394158009608
91.010822057724,-0.0051016,-158.35664937033957,114.79335062966041
92.42391681671143,-0.0051329,-159.7625929071737,113.38740709282627
93.843337059021,-0.0051601,-160.99607550242115,112.15392449757883
95.26214480400085,-0.0051904,-162.38342560908438,110.7665743909156
96.67218470573425,-0.0052186,-163.68765739391313,109.46234260608685
98.09305095672607,-0.0052457,-164.95328848412964,108.19671151587033
99.50884747505188,-0.0052677,-165.9898799226434,107.16012007735657
100.91925263404846,-0.0052927,-167.17809068778342,105.97190931221655
102.33541178703308,-0.0053168,-168.33418894714293,104.81581105285704
103.74732208251953,-0.0053376,-169.3406611109014,103.80933888909857
105.16308498382568,-0.0053585,-170.3603095832167,102.78969041678329
106.5821681022644,-0.0053794,-171.38855253450475,101.76144746549522
108.00197887420654,-0.0053993,-172.37580964766892,100.77419035233106
109.4166841506958,-0.0054191,-173.36627792728393,99.78372207271605
110.82721638679504,-0.0054348,-174.1575919919498,98.99240800805018
112.24680233001709,-0.0054525,-175.05616964641416,98.09383035358582
113.66281080245972,-0.0054692,-175.9104038278304,97.23959617216957
115.07967114448547,-0.0054859,-176.77102447324017,96.3789755267598
116.48692536354065,-0.0054995,-177.47671185482648,95.6732881451735
117.90269708633423,-0.0055152,-178.29686640702772,94.85313359297226
119.32682538032532,-0.0055308,-179.11776035410037,94.03223964589961
120.73676824569702,-0.0055413,-179.67369864976877,93.47630135023121
122.15231490135193,-0.0055538,-180.3391769799731,92.81082302002687
123.57346749305725,-0.0055663,-181.00868682664333,92.14131317335665
124.98930668830872,-0.0055789,-181.68770642461402,91.46229357538596
126.4005298614502,-0.0055925,-182.42538350097823,90.72461649902175
127.81239151954651,-0.0055987,-182.76334543579736,90.38665456420262
